site_id,gradebook_item_id,item_name,item_source,external_id,points_possible,due_date,released,category_id,category_name
SCE6402_2025_26,35244,Course Grade,Manual/Other,,,,,,
SCE6411_2025_26,36321,Course Grade,Manual/Other,,,,,,
SCE6421_2025_26,36379,Course Grade,Manual/Other,,,,,,
SCE6422_2025_26,36378,Course Grade,Manual/Other,,,,,,
SCE6423_2025_26,35224,Course Grade,Manual/Other,,,,,,
SCE6441_2025_26,36168,Course Grade,Manual/Other,,,,,,
SCE6451_2025_26,36212,Course Grade,Manual/Other,,,,,,
SCE6491_2025_26,35217,Course Grade,Manual/Other,,,,,,
SCE697_2025_26,35219,Course Grade,Manual/Other,,,,,,
SCE698_2025_26,35236,Course Grade,Manual/Other,,,,,,
SCE699_2025_26,35220,Course Grade,Manual/Other,,,,,,
SCE700_2025_26,35268,Course Grade,Manual/Other,,,,,,
SD6000B_2025_26,36539,Course Grade,Manual/Other,,,,,,
SE6301_2025_26,34845,Course Grade,Manual/Other,,,,,,
SE6302_2025_26,35890,Course Grade,Manual/Other,,,,,,
SE6303_2025_26,34720,Course Grade,Manual/Other,,,,,,
SE6304_2025_26,34721,Course Grade,Manual/Other,,,,,,
SE6305_2025_26,35192,Course Grade,Manual/Other,,,,,,
SE6307_2025_26,35889,Course Grade,Manual/Other,,,,,,
SE6313_2025_26,36153,Course Grade,Manual/Other,,,,,,
SE6314_2025_26,36154,Course Grade,Manual/Other,,,,,,
SE6315_2025_26,36155,Course Grade,Manual/Other,,,,,,
SE6316_2025_26,34846,Course Grade,Manual/Other,,,,,,
SE7999A_2025_26,34884,Course Grade,Manual/Other,,,,,,
SE7999B_2025_26,36292,Course Grade,Manual/Other,,,,,,
SED3312_2025_26,34389,Course Grade,Manual/Other,,,,,,
SED3313_2025_26,36254,Course Grade,Manual/Other,,,,,,
SED3314_2025_26,34421,Course Grade,Manual/Other,,,,,,
SED3315_2025_26,36248,Course Grade,Manual/Other,,,,,,
SED3316_2025_26,34387,Course Grade,Manual/Other,,,,,,
SED3317_2025_26,36409,Course Grade,Manual/Other,,,,,,
SED3318_2025_26,34450,Course Grade,Manual/Other,,,,,,
SED3319_2025_26,36393,Course Grade,Manual/Other,,,,,,
SED4312_2025_26,34530,Course Grade,Manual/Other,,,,,,
SED4313_2025_26,34525,Course Grade,Manual/Other,,,,,,
SED4314_2025_26,34655,Course Grade,Manual/Other,,,,,,
SED4315_2025_26,34586,Course Grade,Manual/Other,,,,,,
SED4316_2025_26,36120,Course Grade,Manual/Other,,,,,,
SED4317_2025_26,35969,Course Grade,Manual/Other,,,,,,
SED4318_2025_26,36059,Course Grade,Manual/Other,,,,,,
SED4319_2025_26,36130,Course Grade,Manual/Other,,,,,,
SED516_2025_26,36517,Course Grade,Manual/Other,,,,,,
SED5301_2025_26,35279,Course Grade,Manual/Other,,,,,,
SED5302_2025_26,36634,Course Grade,Manual/Other,,,,,,
SED5305_2025_26,35280,Course Grade,Manual/Other,,,,,,
SED5306_2025_26,36633,Course Grade,Manual/Other,,,,,,
SED5307_2025_26,35516,Course Grade,Manual/Other,,,,,,
SED5308_2025_26,35529,Course Grade,Manual/Other,,,,,,
SED5310_2025_26,36632,Course Grade,Manual/Other,,,,,,
SED5314_2025_26,36631,Course Grade,Manual/Other,,,,,,
SED6000_2025_26,35132,Course Grade,Manual/Other,,,,,,
SED631_2025_26,36537,Course Grade,Manual/Other,,,,,,
SED6414_2025_26,35152,Course Grade,Manual/Other,,,,,,
SED6415_2025_26,36229,Course Grade,Manual/Other,,,,,,
SED6418_2025_26,35249,Course Grade,Manual/Other,,,,,,
SED6419_2025_26,36163,Course Grade,Manual/Other,,,,,,
SED690_2025_26,35161,Course Grade,Manual/Other,,,,,,
SED700_2025_26,35174,Course Grade,Manual/Other,,,,,,
SIE1301_2025_26,36616,Course Grade,Manual/Other,,,,,,
SIE2302_2025_26,36509,Course Grade,Manual/Other,,,,,,
SIE2303_2025_26,33978,Course Grade,Manual/Other,,,,,,
SIE2304_2025_26,36508,Course Grade,Manual/Other,,,,,,
SIE2306_2025_26,33977,Course Grade,Manual/Other,,,,,,
SIE3401_2025_26,34447,Course Grade,Manual/Other,,,,,,
SIE3402_2025_26,36247,Course Grade,Manual/Other,,,,,,
SIE3403_2025_26,34448,Course Grade,Manual/Other,,,,,,
SIE3404_2025_26,36246,Course Grade,Manual/Other,,,,,,
SIE3405_2025_26,36245,Course Grade,Manual/Other,,,,,,
SIE4106_2025_26,36231,Course Grade,Manual/Other,,,,,,
SIE4301_2025_26,34939,Course Grade,Manual/Other,,,,,,
SIE4302_2025_26,34633,Course Grade,Manual/Other,,,,,,
SIE4303_2025_26,34632,Course Grade,Manual/Other,,,,,,
SIE4304_2025_26,34631,Course Grade,Manual/Other,,,,,,
SIE4305_2025_26,34940,Course Grade,Manual/Other,,,,,,
SIE5302_2025_26,35282,Course Grade,Manual/Other,,,,,,
SIE5413_2025_26,35097,Course Grade,Manual/Other,,,,,,
SIE5420_2025_26,35160,Course Grade,Manual/Other,,,,,,
SIE5421_2025_26,35937,Course Grade,Manual/Other,,,,,,
SIE5422_2025_26,35936,Course Grade,Manual/Other,,,,,,
SIE5423_2025_26,35159,Course Grade,Manual/Other,,,,,,
SOC1301_2025_26,33906,Course Grade,Manual/Other,,,,,,
SOC2301_2025_26,34155,Course Grade,Manual/Other,,,,,,
SOC2302_2025_26,34154,Course Grade,Manual/Other,,,,,,
SOC2303_2025_26,35795,Course Grade,Manual/Other,,,,,,
SOC2304_2025_26,34153,Course Grade,Manual/Other,,,,,,
SOC2305_2025_26,35794,Course Grade,Manual/Other,,,,,,
SOC2306_2025_26,35793,Course Grade,Manual/Other,,,,,,
SOC3301_2025_26,34220,Course Grade,Manual/Other,,,,,,
SOC3301_2025_26,36653,Questionnaire,Manual/Other,,100.0,,,,
SOC3301_2025_26,36680,Univariate A.,Manual/Other,,100.0,,,,
SOC3301_2025_26,36832,Chi-Square,Manual/Other,,100.0,,,,
SOC3301_2025_26,36833,Bonus Points,Manual/Other,,100.0,,,,
SOC3302_2025_26,34118,Course Grade,Manual/Other,,,,,,
SOC3303_2025_26,34120,Course Grade,Manual/Other,,,,,,
SOC3304_2025_26,34119,Course Grade,Manual/Other,,,,,,
SOC3304_2025_26,35005,Hookup Cult.,Manual/Other,,100.0,,,,
SOC3304_2025_26,35062,China HSB,Manual/Other,,100.0,,,,
SOC3304_2025_26,35334,M.C. Quiz,Manual/Other,,100.0,,,,
SOC3304_2025_26,35371,Heart Painful,Manual/Other,,100.0,,,,
SOC3304_2025_26,35373,2025 CW Score,Manual/Other,,100.0,,,,
SOC3305_2025_26,35956,Course Grade,Manual/Other,,,,,,
SOC3306_2025_26,35751,Course Grade,Manual/Other,,,,,,
SOC3307_2025_26,35749,Course Grade,Manual/Other,,,,,,
SOC3308_2025_26,35748,Course Grade,Manual/Other,,,,,,
SOC3311_2025_26,36043,Course Grade,Manual/Other,,,,,,
SOC4301_2025_26,34384,Course Grade,Manual/Other,,,,,,
SOC4302_2025_26,34300,Course Grade,Manual/Other,,,,,,
SOC4303_2025_26,34382,Course Grade,Manual/Other,,,,,,
SOC4304_2025_26,34383,Course Grade,Manual/Other,,,,,,
SOC4305_2025_26,35841,Course Grade,Manual/Other,,,,,,
SOC4306_2025_26,35840,Course Grade,Manual/Other,,,,,,
SOC4307_2025_26,35839,Course Grade,Manual/Other,,,,,,
SOC4308_2025_26,36562,Course Grade,Manual/Other,,,,,,
SOC452_2025_26,36193,Course Grade,Manual/Other,,,,,,
SOC453_2025_26,36192,Course Grade,Manual/Other,,,,,,
SOC461_2025_26,36191,Course Grade,Manual/Other,,,,,,
SOC474_2025_26,36190,Course Grade,Manual/Other,,,,,,
SOC5301_2025_26,34969,Course Grade,Manual/Other,,,,,,
SOC5302_2025_26,36127,Course Grade,Manual/Other,,,,,,
SOC5303_2025_26,34961,Course Grade,Manual/Other,,,,,,
SOC5304_2025_26,36126,Course Grade,Manual/Other,,,,,,
SOC5305_2025_26,34964,Course Grade,Manual/Other,,,,,,
SOC5310_2025_26,36125,Course Grade,Manual/Other,,,,,,
SOC5311_2025_26,34965,Course Grade,Manual/Other,,,,,,
SOC5313_2025_26,34966,Course Grade,Manual/Other,,,,,,
SOC5314_2025_26,36124,Course Grade,Manual/Other,,,,,,
SOC5326_2025_26,36123,Course Grade,Manual/Other,,,,,,
SOC5329_2025_26,34968,Course Grade,Manual/Other,,,,,,
SOC5332_2025_26,36178,Course Grade,Manual/Other,,,,,,
SOC5353_2025_26,34967,Course Grade,Manual/Other,,,,,,
SOC600_2025_26,34929,Course Grade,Manual/Other,,,,,,
SOC6601_2025_26,34982,Course Grade,Manual/Other,,,,,,
SSR2501_2025_26,33981,Course Grade,Manual/Other,,,,,,
SSR2502_2025_26,35578,Course Grade,Manual/Other,,,,,,
SSR2503_2025_26,35657,Course Grade,Manual/Other,,,,,,
SSR2503_2025_26,36452,Tree identification,Assignments,/assignment/a/SSR2503_2025_26/c08052c8-54c0-455f-8ca8-7187d2ca66b7,20.0,2026-02-18 14:30:00,,,
SSR2503_2025_26,36453,Assignment 2 Forests ecological services,Assignments,/assignment/a/SSR2503_2025_26/453f085f-eeac-4b6e-a8e3-d925646f42ee,20.0,2026-02-16 14:00:00,,,
SSR2504_2025_26,35597,Course Grade,Manual/Other,,,,,,
SSR320_2025_26,35861,Course Grade,Manual/Other,,,,,,
SSR3501_2025_26,34152,Course Grade,Manual/Other,,,,,,
SSR3502_2025_26,34151,Course Grade,Manual/Other,,,,,,
SSR3503_2025_26,34149,Course Grade,Manual/Other,,,,,,
SSR3504_2025_26,34150,Course Grade,Manual/Other,,,,,,
SSR3505_2025_26,35619,Course Grade,Manual/Other,,,,,,
SSR3506_2025_26,35645,Course Grade,Manual/Other,,,,,,
SSR3507_2025_26,35644,Course Grade,Manual/Other,,,,,,
SSR4305_2025_26,34200,Course Grade,Manual/Other,,,,,,
SSR4306_2025_26,35857,Course Grade,Manual/Other,,,,,,
SSR4307_2025_26,35856,Course Grade,Manual/Other,,,,,,
SSR4307_2025_26,36565,Assignment 1,Assignments,/assignment/a/SSR4307_2025_26/80485989-24ba-485d-a1bc-174282bf0368,10.0,2026-02-25 13:00:00,,,
SSR4308_2025_26,35855,Course Grade,Manual/Other,,,,,,
SSR4502_2025_26,34203,Course Grade,Manual/Other,,,,,,
SSR4502_2025_26,34763,Assignment 1,Assignments,/assignment/a/SSR4502_2025_26/1f23ad20-e2d4-493e-8df3-fdb25845bb42,10.0,2025-09-03 14:10:00,,,
SSR4502_2025_26,34764,Assignment 2,Assignments,/assignment/a/SSR4502_2025_26/52986973-9d8c-4ac4-8a74-46f65da5fe06,40.0,2025-09-08 12:00:00,,,
SSR4503_2025_26,34198,Course Grade,Manual/Other,,,,,,
SSR4504_2025_26,34201,Course Grade,Manual/Other,,,,,,
SSR4509_2025_26,34202,Course Grade,Manual/Other,,,,,,
SSR4601_2025_26,34199,Course Grade,Manual/Other,,,,,,
SSR613_2025_26,35167,Course Grade,Manual/Other,,,,,,
SSR699_2025_26,35168,Course Grade,Manual/Other,,,,,,
SSR799_2025_26,35057,Course Grade,Manual/Other,,,,,,
ST1381_2025_26,34031,Course Grade,Manual/Other,,,,,,
ST1511_2025_26,33866,Course Grade,Manual/Other,,,,,,
ST1512_2025_26,35625,Course Grade,Manual/Other,,,,,,
ST1581_2025_26,33879,Course Grade,Manual/Other,,,,,,
ST2390_2025_26,34818,Course Grade,Manual/Other,,,,,,
ST2402_2025_26,35672,Course Grade,Manual/Other,,,,,,
ST2501_2025_26,34035,Course Grade,Manual/Other,,,,,,
ST2502_2025_26,34728,Course Grade,Manual/Other,,,,,,
ST2503_2025_26,33990,Course Grade,Manual/Other,,,,,,
ST2504_2025_26,34280,Course Grade,Manual/Other,,,,,,
ST2505_2025_26,33914,Course Grade,Manual/Other,,,,,,
ST2506_2025_26,35723,Course Grade,Manual/Other,,,,,,
ST2583_2025_26,33995,Course Grade,Manual/Other,,,,,,
ST3403_2025_26,34218,Course Grade,Manual/Other,,,,,,
ST3404_2025_26,35830,Course Grade,Manual/Other,,,,,,
ST3405_2025_26,34216,Course Grade,Manual/Other,,,,,,
ST3406_2025_26,35816,Course Grade,Manual/Other,,,,,,
ST3410_2025_26,36057,Course Grade,Manual/Other,,,,,,
ST3501_2025_26,34145,Course Grade,Manual/Other,,,,,,
ST3502_2025_26,35815,Course Grade,Manual/Other,,,,,,
ST3508_2025_26,35643,Course Grade,Manual/Other,,,,,,
ST3512_2025_26,35628,Course Grade,Manual/Other,,,,,,
ST4341_2025_26,34521,Course Grade,Manual/Other,,,,,,
ST4400_2025_26,34206,Course Grade,Manual/Other,,,,,,
ST4401_2025_26,34062,Course Grade,Manual/Other,,,,,,
ST4402_2025_26,35589,Course Grade,Manual/Other,,,,,,
ST4403_2025_26,34204,Course Grade,Manual/Other,,,,,,
ST4404_2025_26,35588,Course Grade,Manual/Other,,,,,,
ST4406_2025_26,35631,Course Grade,Manual/Other,,,,,,
ST4407_2025_26,34205,Course Grade,Manual/Other,,,,,,
ST4408_2025_26,35630,Course Grade,Manual/Other,,,,,,
ST4409_2025_26,34067,Course Grade,Manual/Other,,,,,,
ST4409_2025_26,35114,Test 1,Manual/Other,,50.0,,,,
ST4411_2025_26,34869,Course Grade,Manual/Other,,,,,,
ST4502_2025_26,35587,Course Grade,Manual/Other,,,,,,
SW1301_2025_26,33961,Course Grade,Manual/Other,,,,,,
SW1302_2025_26,35715,Course Grade,Manual/Other,,,,,,
SW1303_2025_26,33960,Course Grade,Manual/Other,,,,,,
SW1304_2025_26,35714,Course Grade,Manual/Other,,,,,,
SW1305_2025_26,33959,Course Grade,Manual/Other,,,,,,
SW1306_2025_26,35713,Course Grade,Manual/Other,,,,,,
SW1307_2025_26,35712,Course Grade,Manual/Other,,,,,,
SW2106_2025_26,36101,Course Grade,Manual/Other,,,,,,
SW2301_2025_26,34289,Course Grade,Manual/Other,,,,,,
SW2302_2025_26,34457,Course Grade,Manual/Other,,,,,,
SW2303_2025_26,34284,Course Grade,Manual/Other,,,,,,
SW2304_2025_26,34285,Course Grade,Manual/Other,,,,,,
SW2305_2025_26,34287,Course Grade,Manual/Other,,,,,,
SW2305_2025_26,35153,Community Profile,Assignments,/assignment/a/SW2305_2025_26/0dabcae2-0116-40cd-a581-4c3bc5e8bbaf,100.0,2025-10-25 23:55:00,,,
SW2306_2025_26,34288,Course Grade,Manual/Other,,,,,,
SW2307_2025_26,36097,Course Grade,Manual/Other,,,,,,
SW2308_2025_26,34286,Course Grade,Manual/Other,,,,,,
SW2309_2025_26,34272,Course Grade,Manual/Other,,,,,,
SW2310_2025_26,36096,Course Grade,Manual/Other,,,,,,
SW2311_2025_26,36095,Course Grade,Manual/Other,,,,,,
SW2312_2025_26,36094,Course Grade,Manual/Other,,,,,,
SW2314_2025_26,36093,Course Grade,Manual/Other,,,,,,
SW3201_2025_26,36499,Course Grade,Manual/Other,,,,,,
SW3301_2025_26,36119,Course Grade,Manual/Other,,,,,,
SW3302_2025_26,34111,Course Grade,Manual/Other,,,,,,
SW3302_2025_26,35049,Critically Analyse the roles and responsibilities of different Child Potection Stakeholders ,Assignments,/assignment/a/SW3302_2025_26/fb4be338-f0c2-411a-8985-72dfb823dbe5,100.0,2025-10-10 17:00:00,,,
SW3304_2025_26,34116,Course Grade,Manual/Other,,,,,,
SW3305_2025_26,34115,Course Grade,Manual/Other,,,,,,
SW3306_2025_26,34113,Course Grade,Manual/Other,,,,,,
SW3308_2025_26,34112,Course Grade,Manual/Other,,,,,,
SW3309_2025_26,34114,Course Grade,Manual/Other,,,,,,
SW4302_2025_26,34085,Course Grade,Manual/Other,,,,,,
SW4303_2025_26,34087,Course Grade,Manual/Other,,,,,,
SW4304_2025_26,34084,Course Grade,Manual/Other,,,,,,
SW4304_2025_26,35018,Critically Analyse Paul Baltes (1987( 7 key principles of adult development,Assignments,/assignment/a/SW4304_2025_26/13e82428-90ce-4ef1-b36f-0a6e7e4a1955,100.0,2025-10-01 10:20:00,,,
SW4305_2025_26,34089,Course Grade,Manual/Other,,,,,,
SW4307_2025_26,34088,Course Grade,Manual/Other,,,,,,
SW4308_2025_26,35685,Course Grade,Manual/Other,,,,,,
SW4309_2025_26,36128,Course Grade,Manual/Other,,,,,,
SW4310_2025_26,35684,Course Grade,Manual/Other,,,,,,
SW4311_2025_26,35683,Course Grade,Manual/Other,,,,,,
SW4311_2025_26,36638,Assess various components of the life cycle approach of National Social Protection Strategy,Assignments,/assignment/a/SW4311_2025_26/10693082-e583-4343-9d11-f995d6d18198,100.0,2026-03-13 23:30:00,,,
SW4311_2025_26,36789,Developmental Social Work Projects,Assignments,/assignment/a/SW4311_2025_26/7ed28774-fa45-48e9-8d89-5d7f9d39cc0d,100.0,2026-04-17 23:30:00,,,
SW4312_2025_26,35682,Course Grade,Manual/Other,,,,,,
SW4313_2025_26,35681,Course Grade,Manual/Other,,,,,,
SW4401_2025_26,34086,Course Grade,Manual/Other,,,,,,
SW5301_2025_26,34962,Course Grade,Manual/Other,,,,,,
SW5302_2025_26,36456,Course Grade,Manual/Other,,,,,,
SW5303_2025_26,35068,Course Grade,Manual/Other,,,,,,
SW5304_2025_26,36122,Course Grade,Manual/Other,,,,,,
SW5307_2025_26,35051,Course Grade,Manual/Other,,,,,,
SW5308_2025_26,35085,Course Grade,Manual/Other,,,,,,
SW5310_2025_26,36455,Course Grade,Manual/Other,,,,,,
SW5315_2025_26,35050,Course Grade,Manual/Other,,,,,,
SW5320_2025_26,36457,Course Grade,Manual/Other,,,,,,
SW6000_2025_26,34955,Course Grade,Manual/Other,,,,,,
TI1301_2025_26,34702,Course Grade,Manual/Other,,,,,,
TI1302_2025_26,34909,Course Grade,Manual/Other,,,,,,
TI1303_2025_26,36205,Course Grade,Manual/Other,,,,,,
TI1305_2025_26,36204,Course Grade,Manual/Other,,,,,,
TI1310_2025_26,34701,Course Grade,Manual/Other,,,,,,
TI2301_2025_26,34535,Course Grade,Manual/Other,,,,,,
TI2302_2025_26,34532,Course Grade,Manual/Other,,,,,,
TI2303_2025_26,34536,Course Grade,Manual/Other,,,,,,
TI2304_2025_26,34538,Course Grade,Manual/Other,,,,,,
TI2305_2025_26,34533,Course Grade,Manual/Other,,,,,,
TI2306_2025_26,34537,Course Grade,Manual/Other,,,,,,
TI2307_2025_26,36440,Course Grade,Manual/Other,,,,,,
TI2308_2025_26,36439,Course Grade,Manual/Other,,,,,,
TI2311_2025_26,36438,Course Grade,Manual/Other,,,,,,
TI3301_2025_26,34453,Course Grade,Manual/Other,,,,,,
TI3302_2025_26,34452,Course Grade,Manual/Other,,,,,,
TI3303_2025_26,36545,Course Grade,Manual/Other,,,,,,
TI3304_2025_26,34451,Course Grade,Manual/Other,,,,,,
TI3305_2025_26,36544,Course Grade,Manual/Other,,,,,,
TI3306_2025_26,36542,Course Grade,Manual/Other,,,,,,
TI3307_2025_26,36543,Course Grade,Manual/Other,,,,,,
TI4301_2025_26,34670,Course Grade,Manual/Other,,,,,,
TI4302_2025_26,34669,Course Grade,Manual/Other,,,,,,
TI4303_2025_26,34674,Course Grade,Manual/Other,,,,,,
TI4304_2025_26,36505,Course Grade,Manual/Other,,,,,,
TRS0301_2025_26,33988,Course Grade,Manual/Other,,,,,,
TRS0302_2025_26,35920,Course Grade,Manual/Other,,,,,,
TRS0303_2025_26,33987,Course Grade,Manual/Other,,,,,,
TRS0304_2025_26,33986,Course Grade,Manual/Other,,,,,,
TRS0305_2025_26,35919,Course Grade,Manual/Other,,,,,,
TRS0306_2025_26,35918,Course Grade,Manual/Other,,,,,,
TRS0307_2025_26,35917,Course Grade,Manual/Other,,,,,,
TRS0308_2025_26,33985,Course Grade,Manual/Other,,,,,,
TRS0309_2025_26,35916,Course Grade,Manual/Other,,,,,,
TRS0310_2025_26,33984,Course Grade,Manual/Other,,,,,,
TRS0311_2025_26,34898,Course Grade,Manual/Other,,,,,,
TRS0312_2025_26,34696,Course Grade,Manual/Other,,,,,,
TRS0313_2025_26,34899,Course Grade,Manual/Other,,,,,,
TRS0314_2025_26,34881,Course Grade,Manual/Other,,,,,,
TRS0315_2025_26,34897,Course Grade,Manual/Other,,,,,,
TRS0316_2025_26,36436,Course Grade,Manual/Other,,,,,,
TRS1301_2025_26,33944,Course Grade,Manual/Other,,,,,,
TRS1302_2025_26,33975,Course Grade,Manual/Other,,,,,,
TRS1303_2025_26,33943,Course Grade,Manual/Other,,,,,,
TRS1304_2025_26,33942,Course Grade,Manual/Other,,,,,,
TRS1305_2025_26,34455,Course Grade,Manual/Other,,,,,,
TRS1306_2025_26,35807,Course Grade,Manual/Other,,,,,,
TRS1307_2025_26,35806,Course Grade,Manual/Other,,,,,,
TRS1308_2025_26,33941,Course Grade,Manual/Other,,,,,,
TRS1309_2025_26,35805,Course Grade,Manual/Other,,,,,,
TRS1310_2025_26,34910,Course Grade,Manual/Other,,,,,,
TRS202_2025_26,34921,Course Grade,Manual/Other,,,,,,
TRS2301_2025_26,34251,Course Grade,Manual/Other,,,,,,
TRS2302_2025_26,34305,Course Grade,Manual/Other,,,,,,
TRS2303_2025_26,34253,Course Grade,Manual/Other,,,,,,
TRS2304_2025_26,33953,Course Grade,Manual/Other,,,,,,
TRS2305_2025_26,33952,Course Grade,Manual/Other,,,,,,
TRS2306_2025_26,36424,Course Grade,Manual/Other,,,,,,
TRS2307_2025_26,36423,Course Grade,Manual/Other,,,,,,
TRS2308_2025_26,36422,Course Grade,Manual/Other,,,,,,
TRS2309_2025_26,36421,Course Grade,Manual/Other,,,,,,
TRS2310_2025_26,36420,Course Grade,Manual/Other,,,,,,
TRS2311_2025_26,34252,Course Grade,Manual/Other,,,,,,
TRS3301_2025_26,34403,Course Grade,Manual/Other,,,,,,
TRS3302_2025_26,34431,Course Grade,Manual/Other,,,,,,
TRS3303_2025_26,34429,Course Grade,Manual/Other,,,,,,
TRS3304_2025_26,34432,Course Grade,Manual/Other,,,,,,
TRS3305_2025_26,34434,Course Grade,Manual/Other,,,,,,
TRS3306_2025_26,34404,Course Grade,Manual/Other,,,,,,
TRS3307_2025_26,35835,Course Grade,Manual/Other,,,,,,
TRS3308_2025_26,34430,Course Grade,Manual/Other,,,,,,
TRS3309_2025_26,35834,Course Grade,Manual/Other,,,,,,
TRS3310_2025_26,35833,Course Grade,Manual/Other,,,,,,
TRS3311_2025_26,35832,Course Grade,Manual/Other,,,,,,
TRS3312_2025_26,34433,Course Grade,Manual/Other,,,,,,
TRS3313_2025_26,35831,Course Grade,Manual/Other,,,,,,
TRS3314_2025_26,34402,Course Grade,Manual/Other,,,,,,
TRS3316_2025_26,36395,Course Grade,Manual/Other,,,,,,
TRS3317_2025_26,36394,Course Grade,Manual/Other,,,,,,
TRS401_2025_26,34541,Course Grade,Manual/Other,,,,,,
TRS403_2025_26,34543,Course Grade,Manual/Other,,,,,,
TRS404_2025_26,34540,Course Grade,Manual/Other,,,,,,
TRS405_2025_26,34539,Course Grade,Manual/Other,,,,,,
TRS407_2025_26,36211,Course Grade,Manual/Other,,,,,,
TRS412_2025_26,34542,Course Grade,Manual/Other,,,,,,
TRS420_2025_26,36210,Course Grade,Manual/Other,,,,,,
TRS4301_2025_26,34490,Course Grade,Manual/Other,,,,,,
TRS4302_2025_26,36253,Course Grade,Manual/Other,,,,,,
TRS4303_2025_26,34491,Course Grade,Manual/Other,,,,,,
TRS4304_2025_26,34493,Course Grade,Manual/Other,,,,,,
TRS4305_2025_26,34489,Course Grade,Manual/Other,,,,,,
TRS4306_2025_26,36209,Course Grade,Manual/Other,,,,,,
TRS4307_2025_26,36252,Course Grade,Manual/Other,,,,,,
TRS4308_2025_26,36208,Course Grade,Manual/Other,,,,,,
TRS4309_2025_26,36207,Course Grade,Manual/Other,,,,,,
TRS4310_2025_26,36513,Course Grade,Manual/Other,,,,,,
TRS4311_2025_26,36206,Course Grade,Manual/Other,,,,,,
TRS4312_2025_26,34492,Course Grade,Manual/Other,,,,,,
TRS4313_2025_26,34488,Course Grade,Manual/Other,,,,,,
WCM7900_2025_26,36156,Course Grade,Manual/Other,,,,,,
